date,contest_number,word,number_of_reported_results,number_in_hard_mode,1_try,2_tries,3_tries,4_tries,5_tries,6_tries,7_or_more_tries_x,sum,num_rare_letters,starts_with_vowel,ends_with_vowel,num_consonants,contains_y,has_double_letter,max_consecutive_vowels,max_consecutive_consonants,scrabble_score,letter_entropy,position_rarity,keyboard_distance,hamming_neighbors,has_common_suffix,has_common_prefix,letter_freq_mean,letter_freq_min,positional_freq_mean,positional_freq_min,semantic_neighbors_count,semantic_density,Zipf-value,autoencoder_value,expected_attempts,semantic_difficulty,position_self_entropy,positional_fit,letter_commonness,position_self_entropy_2_letters,mean_simulate_random,1_try_simulate_random,2_try_simulate_random,3_try_simulate_random,4_try_simulate_random,5_try_simulate_random,6_try_simulate_random,7_try_simulate_random,mean_simulate_freq,1_try_simulate_freq,2_try_simulate_freq,3_try_simulate_freq,4_try_simulate_freq,5_try_simulate_freq,6_try_simulate_freq,7_try_simulate_freq,mean_simulate_entropy,1_try_simulate_entropy,2_try_simulate_entropy,3_try_simulate_entropy,4_try_simulate_entropy,5_try_simulate_entropy,6_try_simulate_entropy,7_try_simulate_entropy,rl_1_try_low_training,rl_2_try_low_training,rl_3_try_low_training,rl_4_try_low_training,rl_5_try_low_training,rl_6_try_low_training,rl_7_try_low_training,rl_expected_steps_low_training,rl_1_try_high_training,rl_2_try_high_training,rl_3_try_high_training,rl_4_try_high_training,rl_5_try_high_training,rl_6_try_high_training,rl_7_try_high_training,rl_expected_steps_high_training,semantic_distance,semantic_distance_to_center,rl_1_try_little_training,rl_2_try_little_training,rl_3_try_little_training,rl_4_try_little_training,rl_5_try_little_training,rl_6_try_little_training,rl_7_try_little_training,rl_expected_steps_little_training,feedback_entropy,position_self_information,position_self_information_2_letters
2022/6/13,359,donor,53802,4142,0,3,27,38,23,7,1,99,0,0,0,3,0,0,1,1,6,1.921928094887362,16.78787358421629,4.573466270306549,4,0,0,0.060389972,0.030083565,0.076880223,0.033426184,0,0.370295963,3.611980428255514,-0.741172731,4.09,0.5930488776481037,18.87990705491986,7.618,6.402,-28.89376893544938,4.8757,0.0002,0.007,0.0855,0.2783,0.3499,0.2114,0.0677,4.2413,0.0002,0.0222,0.1881,0.4083,0.2948,0.0796,0.0068,4.044,0.0,0.004,0.186,0.583,0.216,0.011,0.0,0.004,0.112,0.426,0.346,0.106,0.006,0.0,3.456,0.0,0.012,0.808,0.17,0.008,0.002,0.0,3.1800000000000006,-0.0462954916103588,7.549108985703008,0.004,0.106,0.41,0.354,0.122,0.004,0.0,3.496,4.415615201993415,1.3985066322207689,-5027.04082198346
2022/6/12,358,float,56684,4323,1,12,30,32,18,6,1,100,0,0,0,3,0,0,2,2,8,2.321928094887362,10.28615877063563,4.546340843479053,4,0,0,0.063175487,0.018384401,0.1064066852367688,0.061281337,0,0.3236269950866699,3.873897505056169,-1.069936156,3.7799999999999994,0.9008024376221072,21.12028863620474,7.214,6.2,-24.81692456068729,5.0242,0.0001,0.0084,0.0838,0.2429,0.3196,0.2301,0.1151,4.0842,0.0001,0.0297,0.2316,0.4268,0.2544,0.0511,0.0063,3.928,0.0,0.012,0.214,0.608,0.166,0.0,0.0,0.008,0.096,0.36,0.34,0.152,0.038,0.006,3.67,0.0,0.008,0.634,0.318,0.038,0.002,0.0,3.3920000000000003,-0.0380371894301549,6.445695579525527,0.008,0.098,0.326,0.36,0.166,0.034,0.008,3.712,4.60651305025447,1.150841972037973,-2382.849532954622
2022/6/11,357,goose,51958,4087,0,2,12,28,32,21,5,100,0,0,1,2,0,1,2,1,6,1.921928094887362,11.31457055649159,3.152096749964058,7,0,0,0.065626741,0.028412256,0.1186629526462396,0.04735376,0,0.3803651928901672,4.115308371314761,-0.030358136,4.83,0.094090465,19.3830707251457,8.898,7.214,-28.4374798185595,5.5805,0.0001,0.0041,0.0398,0.1485,0.2636,0.2665,0.2774,4.6076,0.0,0.0171,0.1284,0.3177,0.341,0.1582,0.0376,4.716,0.001,0.004,0.083,0.329,0.379,0.181,0.023,0.002,0.108,0.418,0.358,0.104,0.01,0.0,3.484,0.0,0.016,0.41,0.562,0.01,0.002,0.0,3.572,-0.0207574656440986,7.141641972707039,0.004,0.1,0.384,0.4,0.104,0.008,0.0,3.5240000000000005,4.405539158007055,1.363264934368477,-4507.851160008184
2022/6/10,356,piety,55376,4324,0,4,25,41,22,7,1,100,0,0,0,3,1,0,2,2,10,2.321928094887362,12.76137697591114,2.5,1,0,0,0.060278552,0.033983287,0.084679666,0.064066852,0,0.3873606353998184,2.768955396864123,-0.757269919,4.08,0.047959761,19.11045244493222,8.07,6.526,-27.043125893609265,5.0924,0.0001,0.0056,0.0693,0.2405,0.3254,0.2295,0.1296,4.4397,0.0,0.0162,0.1533,0.3962,0.2978,0.0819,0.0546,4.097,0.0,0.009,0.143,0.593,0.252,0.003,0.0,0.01,0.114,0.432,0.324,0.112,0.008,0.0,3.438,0.0,0.014,0.62,0.268,0.098,0.0,0.0,3.45,0.0397635103647106,6.145519684450389,0.004,0.132,0.406,0.35,0.098,0.01,0.0,3.4360000000000004,4.573144973331192,1.3583950367734596,-3030.975097551934
2022/6/9,355,girth,60020,4665,0,6,23,33,23,12,3,100,0,0,0,4,0,0,1,3,9,2.321928094887362,17.18452780145875,2.394122805635369,6,0,0,0.054261838,0.028412256,0.059610028,0.04735376,0,0.3359641909599304,2.653561978162053,-0.592187285,4.27,0.8194461071744794,20.24961330869184,6.638,6.026,-27.262518602161244,5.2886,0.0002,0.0064,0.0858,0.2232,0.2401,0.1852,0.2591,4.7636,0.0003,0.015,0.1234,0.2796,0.3055,0.2162,0.06,5.068,0.0,0.005,0.084,0.174,0.37,0.309,0.058,0.002,0.148,0.458,0.328,0.06,0.004,0.0,3.308,0.0,0.014,0.886,0.096,0.004,0.0,0.0,3.09,0.0480370796609621,6.22474286460143,0.002,0.12,0.49,0.294,0.086,0.008,0.0,3.3659999999999997,4.558198382388313,1.26370853214115,-3276.618296751866
2022/6/8,354,trait,61026,4607,0,6,22,35,24,11,2,100,0,0,0,3,0,0,2,2,5,1.921928094887362,10.68625001138651,3.558336368008464,6,0,0,0.072980501,0.056824513,0.099721448,0.064066852,0,0.3440506070852279,3.040022169150661,-0.635201216,4.22,0.766121093,19.744623421097835,8.192,7.85,-28.083141675575764,5.3349,0.0002,0.0047,0.0538,0.1938,0.2915,0.2608,0.1952,4.7353,0.0,0.0116,0.0958,0.2972,0.3764,0.1791,0.0399,4.584,0.0,0.005,0.054,0.377,0.482,0.08,0.002,0.004,0.068,0.402,0.374,0.134,0.016,0.002,3.622,0.0,0.05,0.9,0.044,0.006,0.0,0.0,3.006,0.0031702373949648,6.6193357033264935,0.002,0.1,0.352,0.398,0.124,0.024,0.0,3.614,4.708383703284057,1.2907261788898563,-4292.019963302118
2022/6/7,353,flood,58991,4440,0,3,20,40,28,8,1,100,0,0,0,3,0,1,2,2,9,1.921928094887362,14.22268958492488,3.020690632574555,3,0,0,0.051810585,0.018384401,0.084122563,0.04735376,0,0.4527258485555648,3.757216993592878,-0.581325114,4.23,-0.383084208,22.31928929900723,5.558,5.106,-24.872553429540993,5.2073,0.0,0.0054,0.0541,0.2089,0.3322,0.2582,0.1412,4.4059,0.0001,0.0161,0.1469,0.3719,0.3538,0.1021,0.0091,4.415,0.0,0.004,0.055,0.485,0.434,0.022,0.0,0.0,0.078,0.33,0.428,0.142,0.02,0.002,3.701999999999999,0.0,0.004,0.07,0.324,0.592,0.01,0.0,4.534,-0.0837338643820656,7.374768117074918,0.0,0.066,0.344,0.406,0.166,0.018,0.0,3.726,3.4910169874038637,1.0208391802692482,-2275.075190795851
2022/6/6,352,gloom,58478,4548,0,2,14,35,35,13,1,100,0,0,0,3,0,1,2,2,8,1.921928094887362,21.84972549019608,1.957106781186547,5,0,0,0.053927577,0.028412256,0.074094708,0.019498607,0,0.3793030709028244,3.069985392528104,-0.330172002,4.4799999999999995,0.5336524572976755,23.168171566155102,5.212,4.696,-24.684012749931338,5.0668,0.0,0.0064,0.0668,0.2324,0.3412,0.2544,0.0988,4.5018,0.0003,0.0158,0.1308,0.339,0.3774,0.1224,0.0143,4.416,0.0,0.001,0.058,0.503,0.4,0.038,0.0,0.0,0.096,0.364,0.384,0.138,0.016,0.002,3.62,0.0,0.01,0.718,0.204,0.06,0.008,0.0,3.3379999999999996,-0.0158398757954691,6.857837530773495,0.0,0.092,0.372,0.378,0.138,0.018,0.002,3.624,3.652456731635213,0.9645886780375084,-2069.819689561042
2022/6/5,351,depth,56738,4329,0,6,28,39,20,6,1,100,0,0,0,4,0,0,1,3,11,2.321928094887362,19.92544973544974,3.603553390593274,2,0,0,0.055933148,0.030083565,0.056267409,0.033426184,0,0.3720151335000992,3.917146593106134,-0.875517845,3.97,0.581711988,21.699611082243926,5.722,6.806,-23.94035984214574,5.0343,0.0002,0.0081,0.0868,0.2488,0.3067,0.217,0.1324,4.2825,0.0003,0.0265,0.2017,0.374,0.2785,0.0974,0.0216,4.35,0.0,0.004,0.104,0.478,0.366,0.048,0.0,0.002,0.114,0.404,0.368,0.102,0.01,0.0,3.4840000000000004,0.0,0.016,0.902,0.074,0.008,0.0,0.0,3.074,-0.0787627547355032,7.328823945681689,0.004,0.11,0.404,0.358,0.116,0.008,0.0,3.4960000000000004,4.283240922443279,1.132848929763358,-2827.2814962760153
2022/6/4,350,froth,58263,4432,0,5,22,35,25,11,1,99,0,0,0,4,0,0,1,2,11,2.321928094887362,12.88943616343616,2.853553390593274,5,0,0,0.055710306,0.018384401,0.086908078,0.055710306,0,0.3500671029090881,2.333226827302685,-0.653882205,4.2,0.7264459492296536,21.599702720546752,5.796,6.176,-27.67705278451348,5.3872,0.0,0.0076,0.0672,0.1945,0.2479,0.2267,0.2561,4.8147,0.0,0.0097,0.1012,0.2848,0.3424,0.1928,0.0691,4.459,0.0,0.003,0.096,0.418,0.406,0.076,0.001,0.002,0.124,0.374,0.39,0.106,0.004,0.0,3.486,0.002,0.02,0.906,0.07,0.002,0.0,0.0,3.05,0.0680039568546126,5.92942639575747,0.004,0.126,0.37,0.39,0.106,0.004,0.0,3.4800000000000004,4.232286358035443,1.1000016090875515,-3758.6927861552167
2022/6/3,349,peach,65431,4957,1,13,38,32,13,3,0,100,0,0,0,3,0,0,2,2,12,2.321928094887362,14.72473965500201,3.658603404,8,0,0,0.061058496,0.035654596,0.074094708,0.052924791,0,0.4738587260246277,3.803717503123334,-1.343419194,3.5200000000000005,-0.95500067,20.612659153902054,7.182,6.334,-28.936008746844685,5.5409,0.0,0.0065,0.0605,0.1673,0.2359,0.2109,0.3189,4.7293,0.0004,0.0178,0.1209,0.2729,0.3377,0.2016,0.0487,4.738,0.0,0.008,0.048,0.263,0.561,0.119,0.001,0.002,0.164,0.378,0.342,0.1,0.014,0.0,3.416,0.0,0.84,0.15,0.008,0.002,0.0,0.0,2.1719999999999997,0.0010570415009133,6.900903120190465,0.002,0.14,0.394,0.344,0.106,0.012,0.002,3.456,4.58810977736372,1.232412962744335,-4655.393811317799
2022/6/2,348,showy,61278,4770,0,2,16,37,30,13,2,100,0,0,0,4,1,0,1,2,14,2.321928094887362,20.84490683546145,4.540569415042095,3,0,0,0.042562674,0.016713092,0.1047353760445683,0.013927577,0,0.3927587032318115,2.495954124800384,-0.369187832,4.46,0.4449207161966442,22.998991078567244,7.954,4.852,-23.71702035741328,5.3279,0.0,0.0061,0.0731,0.2128,0.2681,0.1746,0.2653,4.9392,0.0,0.0083,0.0895,0.2686,0.3218,0.2119,0.0999,5.234,0.0,0.002,0.048,0.182,0.352,0.314,0.102,0.002,0.144,0.392,0.352,0.104,0.006,0.0,3.43,0.002,0.032,0.594,0.344,0.028,0.0,0.0,3.3640000000000003,0.0469831917224665,6.022350863355679,0.002,0.122,0.408,0.364,0.102,0.002,0.0,3.448,4.003436053549713,1.0962159631962407,-3274.740639614898
2022/6/1,347,creak,63241,4797,0,5,21,32,25,14,3,100,1,0,0,3,0,0,2,2,11,2.321928094887362,13.31326048188951,3.118033988749895,7,0,0,0.064958217,0.019498607,0.08189415,0.044568245,0,0.3574068903923034,2.723197906303447,-0.494322062,4.369999999999999,0.6780444986865801,20.828865023148243,7.218,6.082,-27.07138081106555,5.2696,0.0,0.0082,0.0659,0.2009,0.2879,0.2473,0.1898,5.2921,0.0002,0.0076,0.0735,0.1902,0.276,0.2521,0.2004,5.14,0.0,0.015,0.085,0.284,0.198,0.197,0.221,0.002,0.122,0.344,0.318,0.166,0.04,0.008,3.676,0.0,0.01,0.062,0.19,0.566,0.17,0.002,4.829999999999999,0.093646914970186,6.317984474923323,0.0,0.122,0.362,0.318,0.15,0.038,0.01,3.65,4.932378196115209,1.2046612527879206,-3323.3777590485734
2022/5/31,346,manor,62768,4802,0,6,27,34,21,10,2,100,0,0,0,3,0,0,1,1,7,2.321928094887362,14.48253044696139,4.946833329838748,4,0,0,0.063398329,0.030640669,0.079665738,0.04735376,0,0.4005257427692413,3.534872190830754,-0.744511664,4.12,-0.038856144,17.75672858720862,8.628,6.166,-31.334184958921497,5.3732,0.0,0.0068,0.0828,0.2087,0.225,0.1855,0.2912,4.6562,0.0003,0.0227,0.1572,0.303,0.2642,0.1623,0.0903,4.096,0.0,0.023,0.293,0.392,0.169,0.103,0.02,0.002,0.106,0.444,0.334,0.104,0.008,0.002,3.464,0.0,0.104,0.846,0.042,0.008,0.0,0.0,2.954,-0.0325940573973557,7.315431512161449,0.0,0.098,0.47,0.328,0.09,0.012,0.002,3.454,5.437148490216793,1.5332216077188845,-10850.925185838307
2022/5/30,345,atoll,60969,4741,0,6,28,36,21,8,1,100,0,1,0,3,0,1,1,2,5,1.921928094887362,15.11219047619047,2.280776406404415,0,0,0,0.071977716,0.062395543,0.077994429,0.038997214,0,0.3553617030382156,2.738992173486679,-0.835789084,4.0200000000000005,0.6915312699039448,22.701191456204576,5.846,6.56,-24.230037738689024,4.9631,0.0,0.0065,0.0758,0.2591,0.355,0.2139,0.0897,4.3858,0.0001,0.0149,0.1452,0.4004,0.33,0.0971,0.0123,4.243,0.0,0.007,0.128,0.513,0.319,0.033,0.0,0.002,0.11,0.318,0.354,0.17,0.038,0.008,3.726,0.0,0.786,0.158,0.048,0.008,0.0,0.0,2.2780000000000005,0.0045041176199297,8.35891566543166,0.004,0.118,0.336,0.336,0.144,0.058,0.004,3.688,4.308316816512197,1.0169217667757169,-1762.6134173458772
2022/5/29,344,bayou,56839,4435,0,6,17,33,29,13,2,100,0,0,1,2,1,0,2,1,10,2.321928094887362,90.08436274509803,3.555531284802611,1,0,0,0.049916435,0.017270195,0.052367688,0.002785515,0,0.3886362642049789,3.130683232881715,-0.483888149,4.36,0.4721057033819495,22.30505106582426,6.556,4.34,-25.194025781695224,5.1658,0.0002,0.0066,0.0728,0.2185,0.3068,0.2397,0.1554,4.4658,0.0001,0.0204,0.1516,0.3645,0.3024,0.1269,0.0341,4.351,0.0,0.006,0.078,0.497,0.397,0.022,0.0,0.0,0.114,0.382,0.384,0.11,0.01,0.0,3.52,0.0,0.012,0.212,0.442,0.334,0.0,0.0,4.098,0.0081508586942723,7.084283306462462,0.0,0.104,0.404,0.372,0.104,0.016,0.0,3.5240000000000005,4.469953415896703,1.166378686694982,-4032.9361264654212
2022/5/28,343,crept,60069,4562,0,4,27,38,22,7,1,99,0,0,0,4,0,0,1,2,9,2.321928094887362,17.04550101484884,3.809016994374947,6,0,0,0.064958217,0.035654596,0.085793872,0.022284123,0,0.4012563019990921,3.062686153786604,-0.778289557,4.0600000000000005,-0.043673739,22.119186250975034,6.236,6.492,-23.502031500350217,4.9579,0.0,0.0094,0.0812,0.2733,0.3334,0.1836,0.1191,4.6323,0.0002,0.0167,0.1572,0.3215,0.2647,0.1603,0.0794,4.125,0.0,0.007,0.183,0.514,0.27,0.026,0.0,0.004,0.16,0.408,0.324,0.088,0.014,0.002,3.382,0.0,0.052,0.89,0.058,0.0,0.0,0.0,3.006,0.0125830913311001,5.992822956935985,0.002,0.146,0.41,0.342,0.088,0.012,0.0,3.4040000000000004,4.498580950648129,1.0622695111184366,-2592.5423642267792
2022/5/27,342,tiara,63846,4842,0,8,36,33,17,6,1,101,0,0,1,2,0,0,2,1,5,1.921928094887362,17.63847975237188,4.098905783050559,1,0,0,0.076211699,0.056824513,0.074651811,0.025069638,0,0.3212806105613708,3.255621969490015,-1.038078785,3.83,0.9162754216582262,18.177413015910993,8.34,7.672,-28.430295036868877,5.1637,0.0,0.0063,0.0674,0.223,0.3179,0.2304,0.155,4.3795,0.0001,0.0157,0.1629,0.3894,0.3083,0.105,0.0186,3.931,0.0,0.016,0.213,0.599,0.168,0.004,0.0,0.0,0.096,0.35,0.344,0.166,0.04,0.004,3.716,0.002,0.044,0.086,0.842,0.026,0.0,0.0,3.846,0.0525543961374755,6.5032964935738775,0.0,0.12,0.328,0.348,0.168,0.032,0.004,3.676,5.1615685066762795,1.4774136472224195,-4724.6384842985435
2022/5/26,341,asset,63188,4733,0,7,28,34,21,8,1,99,0,1,0,3,0,1,1,2,5,1.921928094887362,32.71992272136357,1.103553390593274,2,0,0,0.072311978,0.04902507,0.071866295,0.011142061,0,0.4235136240720749,3.579635872074686,-0.858147144,4.0,-0.190447291,21.52526826874305,6.744,8.518,-25.79912507059769,4.8702,0.0,0.0088,0.0984,0.2922,0.3117,0.1922,0.0967,4.069,0.0003,0.0248,0.2266,0.4565,0.2419,0.0455,0.0044,3.894,0.0,0.007,0.246,0.596,0.148,0.003,0.0,0.004,0.11,0.314,0.326,0.158,0.058,0.03,3.818,0.0,0.158,0.676,0.142,0.024,0.0,0.0,3.032,-0.0685537300167543,7.540030248758482,0.004,0.118,0.306,0.316,0.19,0.046,0.02,3.788,4.782829325209662,1.1656294012137234,-2611.059956918952
2022/5/25,340,vouch,62723,4835,0,2,9,25,33,24,6,99,1,0,0,3,0,0,2,2,13,2.321928094887362,23.30774288662834,3.754894605575616,5,0,0,0.040445682,0.013927577,0.06908078,0.016713092,0,0.3378128528594971,3.395637863100417,0.1239414215087891,4.99,0.8072553022353228,23.035107712717156,5.698,4.024,-25.840112987858355,5.6226,0.0,0.0066,0.059,0.1517,0.2133,0.2267,0.3427,5.1667,0.0003,0.0137,0.0954,0.1743,0.2823,0.2939,0.1401,5.317,0.0,0.003,0.028,0.108,0.407,0.418,0.036,0.006,0.128,0.416,0.374,0.074,0.002,0.0,3.3880000000000003,0.0,0.01,0.874,0.112,0.004,0.0,0.0,3.11,0.0724871985144159,6.210767879199633,0.0,0.11,0.408,0.384,0.09,0.008,0.0,3.478,3.696841340887173,1.0140986538607193,-3086.742491059268
2022/5/24,339,album,63380,4809,0,5,26,35,24,9,1,100,0,1,0,3,0,0,1,2,9,2.321928094887362,30.68595238095238,4.237883187590963,2,0,0,0.046908078,0.017270195,0.052924791,0.019498607,2,0.5556151121854782,4.010335831011734,-0.735650122,4.109999999999999,-1.926692434,24.32840807549808,4.814,3.732,-22.38680345419135,4.8705,0.0002,0.0083,0.097,0.284,0.3371,0.1726,0.1008,4.1929,0.0004,0.0248,0.2122,0.4182,0.2565,0.0643,0.0236,3.977,0.0,0.014,0.203,0.58,0.198,0.005,0.0,0.0,0.126,0.356,0.38,0.114,0.022,0.002,3.556,0.0,0.102,0.586,0.304,0.008,0.0,0.0,3.218,-0.0998584340356589,8.578072871694912,0.004,0.14,0.37,0.344,0.122,0.02,0.0,3.4999999999999996,4.290585246150569,0.8687158532701352,-1976.1222567442187
2022/5/23,338,hinge,66431,4906,0,5,25,37,22,9,2,100,0,0,1,3,0,0,1,2,9,2.321928094887362,18.24181263197791,2.178694160529716,8,0,0,0.055153203,0.028412256,0.081337047,0.030640669,0,0.3337806403636932,2.768955396864123,-0.698860347,4.15,0.8338453001257409,19.56053220263307,7.482,6.906,-29.374714111243435,5.7082,0.0,0.0063,0.0576,0.1493,0.2028,0.1764,0.4076,4.7072,0.0002,0.018,0.1408,0.3036,0.2812,0.1652,0.091,4.42,0.0,0.009,0.147,0.382,0.345,0.111,0.006,0.004,0.116,0.39,0.388,0.092,0.01,0.0,3.478,0.0,0.038,0.73,0.208,0.024,0.0,0.0,3.218,-0.0027739030710499,6.246011593684701,0.002,0.106,0.404,0.39,0.084,0.014,0.0,3.49,4.849742438507374,1.3495630277439372,-5659.425891225106
2022/5/22,337,money,67909,4928,1,7,26,36,21,8,1,100,0,0,0,3,1,0,1,1,10,2.321928094887362,11.25465583199913,3.259882418918542,11,0,0,0.058050139,0.030640669,0.1036211699164345,0.055710306,1,0.5401995778083801,5.806116190004838,-0.846860945,3.99,-1.64550856,16.75814114176789,10.486,6.268,-31.307905494941934,5.58,0.0001,0.0042,0.0536,0.1487,0.2445,0.2489,0.3,4.4478,0.0004,0.0167,0.1523,0.3628,0.3241,0.1205,0.0232,3.85,0.0,0.016,0.257,0.6,0.115,0.012,0.0,0.002,0.154,0.422,0.316,0.1,0.006,0.0,3.376,0.0,0.004,0.08,0.904,0.01,0.002,0.0,3.926,-0.1472477681518239,7.530956870045161,0.002,0.134,0.396,0.334,0.122,0.012,0.0,3.4760000000000004,5.033088401578184,1.6507563059042416,-7256.64084647129
2022/5/21,336,scrap,66814,4973,1,9,28,34,20,8,1,101,0,0,0,4,0,0,1,3,9,2.321928094887362,30.64897216951297,3.966986085,11,0,0,0.057493036,0.035654596,0.064066852,0.013927577,0,0.3574229151010513,3.642082160478623,-0.927355289,3.92,0.6779388254433558,23.159979785297807,7.412,5.04,-22.03272376858954,5.005,0.0001,0.0095,0.0911,0.2512,0.3114,0.2061,0.1306,4.2244,0.0001,0.0272,0.2251,0.3854,0.2437,0.095,0.0235,4.141,0.0,0.016,0.215,0.434,0.283,0.051,0.001,0.004,0.128,0.37,0.366,0.12,0.01,0.002,3.5079999999999996,0.0,0.016,0.148,0.116,0.702,0.018,0.0,4.557999999999999,-0.0368438021281467,6.486899179527692,0.006,0.118,0.374,0.39,0.104,0.006,0.002,3.494,4.864120966038396,1.1289721569022697,-2569.2435678573906
2022/5/20,335,gamer,69884,5238,1,4,17,28,26,18,6,100,0,0,0,3,0,0,1,1,8,2.321928094887362,19.69770161552993,3.888724621,7,1,0,0.064958217,0.028412256,0.08356546,0.019498607,0,0.301878622,2.136932182158717,-0.207566738,4.640000000000001,1.0442197774728048,18.34077396679424,9.312,6.258,-32.16767830969064,5.9689,0.0,0.0047,0.0378,0.1093,0.1682,0.1921,0.4879,4.8549,0.0,0.018,0.1286,0.2688,0.2787,0.1769,0.129,3.847,0.0,0.01,0.278,0.571,0.137,0.004,0.0,0.002,0.104,0.312,0.356,0.172,0.048,0.006,3.76,0.0,0.68,0.286,0.034,0.0,0.0,0.0,2.354,0.0224069064880897,7.563545343872352,0.008,0.088,0.292,0.362,0.194,0.054,0.002,3.8159999999999994,5.1595599819037465,1.4936070028431918,-10267.842257922985
2022/5/19,334,glass,70920,5162,0,4,19,33,27,14,3,100,0,0,0,4,0,1,1,2,6,1.921928094887362,34.79979036011868,3.25,5,0,0,0.055487465,0.028412256,0.070752089,0.008356546,0,0.4696372240781784,4.782775347501246,-0.421426892,4.43,-0.747634657,20.12350407169425,6.106,5.376,-26.081957159417925,5.6014,0.0002,0.0044,0.0464,0.1434,0.2521,0.2554,0.2981,4.5872,0.0002,0.0163,0.1346,0.3261,0.3276,0.1582,0.037,4.722,0.0,0.004,0.061,0.294,0.496,0.14,0.005,0.0,0.102,0.318,0.384,0.154,0.04,0.002,3.717999999999999,0.0,0.036,0.122,0.826,0.01,0.006,0.0,3.828,-0.0787923849699733,7.936524257018109,0.0,0.124,0.344,0.336,0.162,0.028,0.006,3.644,4.309453367306016,1.2810517777017445,-2841.8199222634385
2022/5/18,333,scour,73933,5544,0,8,34,35,17,5,1,100,0,0,0,3,0,0,2,2,7,2.321928094887362,26.43527170868348,3.184692220677463,6,0,0,0.0545961,0.035654596,0.084122563,0.013927577,0,0.3246521383523941,2.796984120464366,-1.040053844,3.82,0.8940422390211286,22.84365612442445,6.846,5.074,-22.901597590866626,4.6391,0.0,0.0085,0.1126,0.3535,0.3365,0.1345,0.0544,4.1734,0.0,0.0186,0.1954,0.4511,0.2714,0.0559,0.0076,3.897,0.0,0.012,0.241,0.589,0.154,0.004,0.0,0.004,0.112,0.402,0.374,0.1,0.008,0.0,3.478,0.0,0.812,0.172,0.014,0.002,0.0,0.0,2.206,0.0329563557102544,5.747509788015871,0.008,0.106,0.376,0.392,0.106,0.012,0.0,3.5180000000000007,4.7556750618052614,1.0451210339304962,-1344.428360035413
2022/5/17,332,being,70722,5142,0,4,22,37,26,10,1,100,0,0,0,3,0,0,2,2,8,2.321928094887362,20.80478521478522,3.017766952966369,1,0,0,0.050807799,0.017270195,0.069637883,0.019498607,1,0.5669400513172149,5.685970494786348,-0.629250348,4.209999999999999,-2.541174501,20.58482655885472,6.942,5.946,-30.625376961103488,5.1326,0.0,0.007,0.0752,0.2338,0.3066,0.217,0.1604,4.3128,0.0001,0.0209,0.183,0.3982,0.281,0.0935,0.0233,4.288,0.0,0.002,0.139,0.484,0.323,0.048,0.004,0.008,0.074,0.344,0.372,0.166,0.034,0.002,3.724,0.0,0.01,0.3,0.596,0.092,0.002,0.0,3.776,-0.1909154126561453,7.0188109266952825,0.004,0.072,0.336,0.372,0.174,0.04,0.002,3.768,4.674313017895311,1.2741772599065393,-6378.390611346304
2022/5/16,331,delve,68349,5179,0,2,14,32,33,16,2,99,1,0,1,3,0,0,1,2,9,1.921928094887362,24.68895846923244,3.604462505347699,3,0,0,0.062284123,0.013927577,0.073537604,0.025069638,0,0.3219800561666489,2.467925401200141,-0.251678228,4.58,0.911663002,20.814633954226505,7.614,6.932,-26.688058176084144,5.4213,0.0,0.0064,0.0664,0.1837,0.2517,0.2266,0.2652,4.6046,0.0,0.0149,0.1389,0.3308,0.3109,0.1511,0.0534,4.53,0.0,0.003,0.078,0.372,0.48,0.067,0.0,0.002,0.108,0.378,0.384,0.116,0.012,0.0,3.54,0.0,0.012,0.874,0.11,0.004,0.0,0.0,3.106,0.0191666983070615,6.476013079650291,0.002,0.098,0.38,0.38,0.122,0.016,0.002,3.578,3.9218645859516905,1.2949675746429383,-4284.602537121932
2022/5/15,330,yield,67115,4963,0,4,16,29,29,18,4,100,0,0,0,3,1,0,2,2,9,2.321928094887362,47.99673913043478,4.770690632574555,4,0,0,0.057158774,0.030083565,0.055153203,0.005571031,0,0.4137618005275726,3.607804487601378,-0.254642367,4.61,-0.379170099,23.12188708537863,5.39,5.984,-21.545384490021753,4.9421,0.0,0.0124,0.1146,0.2729,0.2657,0.1874,0.147,4.1562,0.0,0.0349,0.2279,0.3789,0.2723,0.0764,0.0096,4.275,0.0,0.013,0.161,0.406,0.378,0.042,0.0,0.002,0.128,0.376,0.324,0.134,0.028,0.008,3.5760000000000005,0.0,0.016,0.216,0.686,0.078,0.004,0.0,3.838000000000001,-0.0630974384174582,8.196213586235675,0.0,0.138,0.338,0.322,0.152,0.044,0.006,3.644,4.643435066630395,1.0327912593052593,-1485.9677715572648
