date,contest_number,word,number_of_reported_results,number_in_hard_mode,1_try,2_tries,3_tries,4_tries,5_tries,6_tries,7_or_more_tries_x,sum,num_rare_letters,starts_with_vowel,ends_with_vowel,num_consonants,contains_y,has_double_letter,max_consecutive_vowels,max_consecutive_consonants,scrabble_score,letter_entropy,position_rarity,keyboard_distance,hamming_neighbors,has_common_suffix,has_common_prefix,letter_freq_mean,letter_freq_min,positional_freq_mean,positional_freq_min,semantic_neighbors_count,semantic_density,Zipf-value,autoencoder_value,expected_attempts,semantic_difficulty,mean_simulate,1_try_simulate,2_try_simulate,3_try_simulate,4_try_simulate,5_try_simulate,6_try_simulate,7_try_simulate,position_self_information,positional_fit,letter_commonness,position_self_information_2_letters,mean_simulate_random,1_try_simulate_random,2_try_simulate_random,3_try_simulate_random,4_try_simulate_random,5_try_simulate_random,6_try_simulate_random,7_try_simulate_random,mean_simulate_freq,1_try_simulate_freq,2_try_simulate_freq,3_try_simulate_freq,4_try_simulate_freq,5_try_simulate_freq,6_try_simulate_freq,7_try_simulate_freq
2022/3/28,282,found,173696,10613,1,6,17,22,20,21,14,101,0,0,0,3,0,0,2,2,9,2.321928094887362,13.58730367671544,3.124341287815239,8,0,0,0.041448468,0.018384401,0.08189415,0.055710306,6,0.5095262408256531,5.597121007620586,0.1430016756057739,5.0,-1.539434099,5.3743,0.0001,0.0098,0.0867,0.2057,0.2139,0.1844,0.2994,20.978046785173316,6.618,4.7,-26.350530267375213,5.5913,0.0,0.0064,0.0654,0.1679,0.209,0.1934,0.3579,4.1588,0.0002,0.0244,0.2141,0.4199,0.2676,0.0667,0.0071
2022/3/26,280,epoxy,149507,9376,0,2,13,31,33,18,3,100,1,1,0,3,1,0,1,2,17,2.321928094887362,52.50857884972171,4.938061461070024,0,0,0,0.050027855,0.003899721,0.067966574,0.005571031,1,0.4152021825313568,2.291834142,-0.175159574,4.67,-0.13563837,4.3398,0.0,0.0143,0.1513,0.4063,0.343,0.0786,0.0065,29.276686199380215,5.08,4.852,-13.45763738099176,4.7154,0.0,0.0079,0.0886,0.316,0.3925,0.1577,0.0373,4.4016,0.0001,0.017,0.1516,0.3728,0.3426,0.1028,0.0131
2022/3/25,279,depot,150197,8562,0,5,29,36,20,7,1,98,0,0,0,3,0,0,1,1,8,2.321928094887362,19.46058945317257,3.25,2,0,0,0.062952646,0.030083565,0.065181058,0.033426184,0,0.348185134,3.470811089437629,-0.861694515,3.99,0.7388563941476594,4.4176,0.0002,0.0146,0.1615,0.3725,0.3161,0.1125,0.0226,21.465523198523837,6.416,7.09,-24.585694960846386,4.8967,0.0,0.0077,0.0875,0.2795,0.3422,0.1919,0.0912,4.1191,0.0,0.0281,0.2223,0.4325,0.2471,0.0595,0.0105
2022/3/24,278,chest,169066,9318,1,14,35,31,14,5,1,101,0,0,0,4,0,0,1,2,10,2.321928094887362,11.56935441370224,2.725261635719558,5,0,0,0.060501393,0.038997214,0.091364903,0.061281337,4,0.5046535313129425,4.612188174962132,-1.228211403,3.64,-1.297326303,4.4189,0.0,0.0165,0.1681,0.3707,0.2953,0.1235,0.0259,21.811878992576453,6.294,7.392,-28.12933805034357,4.841,0.0001,0.0084,0.1129,0.3077,0.2873,0.1671,0.1165,4.0459,0.0002,0.0314,0.2583,0.4099,0.2387,0.0556,0.0059
2022/3/23,277,purge,156785,8555,1,4,22,35,26,11,2,101,0,0,1,3,0,0,1,2,8,2.321928094887362,16.40633018603511,2.412570384968221,9,0,0,0.055376045,0.028412256,0.083008357,0.044568245,0,0.305304554,3.210912234520534,-0.570701122,4.25,1.0216278325044708,4.9002,0.0,0.0098,0.0858,0.2627,0.3524,0.2147,0.0746,19.44720269302497,8.254,5.08,-27.286260500901953,5.325,0.0,0.0072,0.0586,0.1888,0.2919,0.2544,0.1991,4.561,0.0002,0.0147,0.1309,0.3407,0.3375,0.1436,0.0324
2022/3/22,276,slosh,160161,8807,0,2,19,36,27,13,2,99,0,0,0,4,0,0,1,2,8,1.921928094887362,11.40700331041507,4.767766952966369,10,0,0,0.054707521,0.038997214,0.1030640668523677,0.055710306,0,0.393424192,2.136932182158717,-0.444993675,4.3999999999999995,0.4405322205884645,4.4621,0.0002,0.0112,0.1363,0.3757,0.3485,0.1114,0.0167,21.646765205078783,7.096,6.058,-25.42057964434624,5.0008,0.0001,0.0051,0.0732,0.264,0.3428,0.2027,0.1121,4.7975,0.0,0.0033,0.0657,0.3279,0.384,0.1715,0.0476
2022/3/21,275,their,173636,9200,2,14,36,30,13,4,0,99,0,0,0,3,0,0,2,2,8,2.321928094887362,12.13559194,3.394122805635369,2,0,0,0.06908078,0.038997214,0.084122563,0.064066852,11,0.5483482837677002,5.815762610417863,-1.352515936,3.5,-2.131802279,4.0434,0.0001,0.0264,0.2288,0.4671,0.2329,0.0417,0.003,20.431825564230937,6.978,8.162,-25.293818004162585,4.5777,0.0,0.0093,0.132,0.3529,0.3255,0.1381,0.0422,3.911,0.0001,0.0345,0.2769,0.4602,0.2012,0.0253,0.0018
2022/3/20,274,renew,154987,8417,0,4,20,33,27,13,2,99,0,0,0,3,0,0,1,1,8,1.921928094887362,36.81220254299122,2.302775637731995,5,0,1,0.06908078,0.016713092,0.061281337,0.008356546,0,0.401012647,3.341052164814641,-0.500219524,4.35,0.3904909579305734,4.8343,0.0003,0.0102,0.1104,0.2723,0.3255,0.2034,0.0779,22.12142117395736,7.574,8.1,-27.41944589572924,5.234,0.0,0.0071,0.0714,0.2159,0.2793,0.2386,0.1877,4.5001,0.0002,0.0163,0.1563,0.3461,0.3099,0.1339,0.0373
2022/3/19,273,allow,156311,8515,0,5,21,32,26,14,3,101,0,1,0,3,0,1,1,2,8,1.921928094887362,40.40845004668534,4.0,5,0,0,0.060835655,0.016713092,0.055153203,0.008356546,22,0.5992189466953277,4.646710564660694,-0.479563177,4.380000000000001,-2.873262122,5.0681,0.0001,0.0093,0.0772,0.236,0.3169,0.2342,0.1263,24.599704421294348,5.232,5.22,-24.40889722504197,5.6215,0.0,0.0042,0.042,0.1403,0.2487,0.2712,0.2936,4.4809,0.0002,0.0156,0.1338,0.3599,0.3553,0.1144,0.0208
2022/3/18,272,saute,179830,9304,1,8,31,34,19,6,1,100,0,0,1,2,0,0,2,1,5,2.321928094887362,9.110783087968828,2.770690632574555,5,0,0,0.069637883,0.035654596,0.1264623955431755,0.075208914,7,0.5137511819601059,1.893894133472422,-0.976255417,3.86,-1.650625184,4.602,0.0,0.0154,0.1243,0.3367,0.3336,0.1465,0.0435,17.170373832845293,11.004,7.804,-29.0477284777247,5.1095,0.0,0.0069,0.076,0.2299,0.32,0.2223,0.1449,4.6478,0.0,0.0097,0.1288,0.3271,0.3211,0.165,0.0483
2022/3/17,271,movie,169071,8847,1,5,18,30,26,16,3,99,1,0,1,2,0,0,2,1,10,2.321928094887362,18.07814391,4.421431971720068,1,0,0,0.055598886,0.013927577,0.097493036,0.022284123,8,0.5587727397680282,5.089240191820842,-0.432797492,4.42,-2.021017483,5.0173,0.0001,0.0112,0.098,0.2449,0.2882,0.223,0.1346,19.0394415269162,8.678,6.114,-28.21449944463209,5.4517,0.0001,0.007,0.0609,0.1728,0.2578,0.2351,0.2663,4.5236,0.0,0.0222,0.1587,0.3309,0.2976,0.1427,0.0479
2022/3/16,270,cater,217856,11234,1,7,19,22,19,18,15,101,0,0,0,3,0,0,1,1,7,2.321928094887362,12.91586384545687,2.339793400779363,20,1,0,0.075543175,0.039554318,0.095821727,0.036211699,0,0.3451134353876114,3.104747498787316,0.1032082438468933,4.9399999999999995,0.7591123846129507,5.5786,0.0,0.0107,0.0831,0.1826,0.1757,0.1363,0.4116,17.418125693137522,10.094,7.74,-33.10817729794199,6.043,0.0,0.0055,0.0479,0.1145,0.1325,0.1294,0.5702,5.0447,0.0003,0.0206,0.1314,0.2353,0.2161,0.1868,0.2095
2022/3/15,269,tease,202855,10024,1,16,32,30,16,6,1,102,0,0,1,2,0,0,2,1,5,1.921928094887362,10.87458449695149,1.662570384968221,10,0,0,0.083008357,0.04902507,0.1091922005571031,0.061281337,1,0.4046457499265671,3.755727131130367,-1.199395299,3.669999999999999,-0.066025095,4.511,0.0,0.0115,0.1413,0.3638,0.3227,0.1295,0.0312,18.484625992915955,9.524,9.792,-29.063217766887774,4.9715,0.0001,0.0083,0.0847,0.2616,0.3297,0.2034,0.1122,4.4067,0.0003,0.016,0.1519,0.3861,0.3201,0.1054,0.0202
2022/3/14,268,smelt,185406,9373,0,5,19,33,28,13,2,100,0,0,0,4,0,0,1,2,7,2.321928094887362,20.32037936913896,4.944255906127061,5,0,0,0.063398329,0.030640669,0.087465181,0.016713092,0,0.3297315984964371,3.016110011745249,-0.497308671,4.3500000000000005,0.8605462775222938,4.4554,0.0,0.0154,0.1517,0.3611,0.3258,0.1259,0.0201,22.43711339230503,6.668,6.906,-20.719606905388886,4.9264,0.0002,0.0098,0.1008,0.2852,0.2953,0.174,0.1347,4.6284,0.0,0.0121,0.1245,0.3251,0.3428,0.1522,0.0433
2022/3/13,267,focus,179436,8937,1,4,23,36,24,10,1,99,0,0,0,3,0,0,1,1,10,2.321928094887362,43.76259061200237,5.248682575630477,5,0,0,0.043342618,0.018384401,0.052924791,0.008356546,1,0.4714028835296631,4.467925401200141,-0.679011405,4.15,-0.506247936,4.9443,0.0003,0.0101,0.0919,0.2528,0.3276,0.2222,0.0951,20.274763367423443,6.026,4.322,-25.45463867071595,5.2784,0.0,0.0053,0.0602,0.1999,0.2975,0.2596,0.1775,4.2875,0.0003,0.0245,0.192,0.3961,0.2689,0.0941,0.0241
2022/3/12,266,today,192049,9353,1,7,29,35,20,7,1,100,0,0,0,3,1,0,1,1,9,2.321928094887362,13.56594495862861,4.295445510972751,2,0,0,0.059832869,0.030083565,0.09637883,0.033426184,8,0.5297667145729065,5.636717421514323,-0.905634284,3.93,-1.829740325,4.5548,0.0,0.0165,0.1359,0.3324,0.3388,0.1443,0.0321,18.89684896504748,9.556,6.192,-27.136173125025536,5.0273,0.0001,0.0058,0.0753,0.2442,0.3387,0.2319,0.104,4.2622,0.0003,0.0219,0.1903,0.4048,0.2838,0.0833,0.0156
2022/3/11,265,watch,226349,12400,1,6,14,18,17,24,20,100,0,0,0,4,0,0,1,3,13,2.321928094887362,20.91513035210404,2.882005993226331,13,0,0,0.051253482,0.016713092,0.06183844,0.030640669,0,0.4283866375684738,5.517969864618105,0.5024957656860352,5.36,0.2099760797625095,5.5813,0.0002,0.0112,0.0696,0.1636,0.201,0.1903,0.3641,21.748136412876875,6.76,5.692,-28.361868187209737,5.8992,0.0,0.0053,0.0436,0.1152,0.1771,0.2001,0.4587,4.5157,0.0002,0.0208,0.1418,0.3458,0.3202,0.1341,0.0371
2022/3/10,264,lapse,208884,9960,0,8,31,34,19,7,1,100,0,0,1,3,0,0,1,2,7,2.321928094887362,16.39467969245367,6.632964112202266,1,0,0,0.067632312,0.035654596,0.094707521,0.036211699,0,0.3044775247573852,3.143092490863535,-0.954036832,3.91,1.0270815898711994,4.4214,0.0002,0.0205,0.1757,0.3584,0.2849,0.1271,0.0332,19.88773663936722,8.66,6.632,-25.466053552565977,4.9316,0.0,0.0101,0.1132,0.2675,0.2882,0.1862,0.1348,4.2446,0.0,0.0313,0.2173,0.3742,0.2539,0.0993,0.024
2022/3/9,263,month,201799,9435,1,5,26,37,22,8,1,100,0,0,0,4,0,0,1,3,10,2.321928094887362,14.36884152694894,2.521064985020766,7,0,0,0.053036212,0.030640669,0.078551532,0.055710306,24,0.6346282601356507,4.978023376388483,-0.787386298,4.04,-3.158799312,4.6648,0.0,0.0118,0.1114,0.3208,0.348,0.1722,0.0358,19.107554303066095,7.074,6.364,-30.517358860570887,5.4335,0.0002,0.0053,0.0659,0.1975,0.2408,0.2011,0.2892,4.2846,0.0003,0.0224,0.1932,0.3961,0.2779,0.0847,0.0254
2022/3/8,262,sweet,207473,9767,1,5,18,31,28,15,2,100,0,0,0,3,0,1,2,2,8,1.921928094887362,18.99848014433276,1.0,9,0,0,0.068635097,0.016713092,0.098050139,0.016713092,2,0.4629816353321075,5.161417849857884,-0.471562564,4.369999999999999,-0.703745082,5.0381,0.0001,0.0096,0.0725,0.2271,0.3461,0.2498,0.0948,21.62098224475246,8.208,8.63,-24.505393867540977,5.4691,0.0,0.004,0.0463,0.1666,0.2754,0.2751,0.2326,4.2441,0.0002,0.0225,0.1809,0.4125,0.3029,0.0753,0.0057
2022/3/7,261,hoard,218595,9823,1,9,30,34,19,7,1,101,0,0,0,3,0,0,2,2,9,2.321928094887362,15.67074537535361,3.950256657752101,2,0,0,0.061281337,0.030083565,0.085793872,0.030640669,0,0.347137713,2.672045383856066,-0.975618601,3.87,0.7457634976199603,4.5006,0.0,0.0164,0.1429,0.3443,0.3377,0.1375,0.0212,20.002021136826382,7.276,6.402,-26.437211435144928,4.8411,0.0,0.0081,0.0947,0.2889,0.3394,0.1941,0.0748,4.3485,0.0006,0.0201,0.1675,0.3807,0.316,0.1033,0.0118
2022/3/6,260,cloth,218595,9911,1,8,33,34,17,7,1,101,0,0,0,4,0,0,1,2,10,2.321928094887362,11.57054064454065,3.124244023167829,3,0,0,0.057493036,0.038997214,0.095821727,0.055710306,5,0.5193608283996582,3.785988736162903,-1.014307737,3.84,-1.508089636,4.3305,0.0,0.0239,0.1753,0.3817,0.3009,0.1019,0.0163,21.467082088790953,6.072,5.894,-26.78673406107999,4.6545,0.0002,0.0113,0.1242,0.3284,0.3238,0.1582,0.0539,4.0718,0.0003,0.0322,0.2613,0.3999,0.2226,0.0753,0.0084
2022/3/5,259,brine,229895,10405,1,9,25,29,22,12,3,101,0,0,1,3,0,0,1,2,7,2.321928094887362,10.90745883,3.167511594427492,9,0,0,0.06005571,0.017270195,0.1114206128133705,0.055710306,0,0.40864138,2.522283063522734,-0.70477283,4.15,0.3401840873347662,5.0166,0.0002,0.0087,0.0906,0.2397,0.3089,0.2394,0.1125,18.531575122060534,8.642,6.74,-31.25465346714908,5.5406,0.0,0.0044,0.0544,0.1706,0.2424,0.2232,0.305,4.979,0.0001,0.0103,0.0836,0.2418,0.3362,0.2367,0.0913
2022/3/4,258,ahead,203730,9396,1,5,20,35,26,12,2,101,0,1,0,2,0,0,2,1,9,1.921928094887362,13.03950565563469,3.099586409417042,3,0,0,0.069749304,0.030083565,0.079108635,0.055710306,8,0.5281173050403595,5.296842962816827,-0.559554636,4.27,-1.818863468,4.3963,0.0001,0.0128,0.1266,0.4083,0.3624,0.083,0.0068,20.704837493823288,7.094,7.876,-23.97444224900067,4.8418,0.0,0.0059,0.0754,0.2811,0.392,0.1998,0.0458,4.0853,0.0002,0.023,0.212,0.4651,0.2588,0.0376,0.0033
2022/3/3,257,mourn,240018,10465,1,8,29,34,19,8,1,100,0,0,0,3,0,0,2,2,7,2.321928094887362,14.52549092050613,2.664213562373095,4,0,0,0.05281337,0.030640669,0.080222841,0.044568245,0,0.3724427074193954,3.405777494451297,-0.930265903,3.919999999999999,0.5788923970929396,4.3847,0.0001,0.0154,0.1579,0.3904,0.313,0.1089,0.0143,19.08958130361851,7.302,5.084,-26.997446723281875,4.8911,0.0002,0.0098,0.1026,0.2747,0.3096,0.205,0.0981,4.1119,0.0003,0.0296,0.223,0.429,0.2512,0.0569,0.01
2022/3/2,256,nasty,257304,10813,1,7,26,31,21,11,2,99,0,0,0,4,1,0,1,3,8,2.321928094887362,26.56206538170824,2.565324293440291,9,0,0,0.058607242,0.033983287,0.076880223,0.016713092,1,0.4537131667137146,4.353286621231653,-0.753608406,4.1,-0.389594973,4.6346,0.0001,0.0174,0.1347,0.3224,0.3065,0.1588,0.0601,19.005745808499803,8.552,6.456,-30.03117767192976,5.2625,0.0,0.0092,0.0795,0.216,0.2597,0.2061,0.2295,4.1822,0.0001,0.027,0.2203,0.4124,0.2438,0.0762,0.0202
2022/3/1,255,rupee,240137,10577,1,2,17,35,30,13,2,100,0,0,1,2,0,1,2,1,7,1.921928094887362,17.52850684910914,3.25,1,0,0,0.070194986,0.035654596,0.08913649,0.036211699,0,0.4257896870374679,1.768955396864122,-0.389431179,4.42,0.2271013947633502,4.6316,0.0,0.0101,0.1024,0.3251,0.3937,0.1456,0.0231,19.552540217132968,8.606,7.216,-24.78882933063148,5.069,0.0,0.0054,0.0665,0.2269,0.3581,0.2411,0.102,4.5327,0.0002,0.0129,0.1155,0.3481,0.3871,0.1211,0.0151
2022/2/28,254,choke,251094,10521,1,8,30,36,18,6,1,100,1,0,1,3,0,0,1,2,14,2.321928094887362,13.29834952,3.209447099,5,0,0,0.054930362,0.019498607,0.1114206128133705,0.030640669,0,0.3043074458837509,3.811662135920179,-0.980504453,3.859999999999999,1.0282031569750778,4.6699,0.0002,0.0153,0.1103,0.3045,0.362,0.1737,0.034,20.59017166934906,7.34,5.97,-27.767480583183566,5.4654,0.0002,0.0081,0.0675,0.1753,0.2412,0.2146,0.2931,4.431,0.0002,0.0244,0.1546,0.3462,0.3327,0.1234,0.0185
2022/2/27,253,chant,250413,10438,1,9,33,33,16,7,1,100,0,0,0,4,0,0,1,2,10,2.321928094887362,10.34369062013147,3.874341287815239,9,0,0,0.057715877,0.038997214,0.1008356545961003,0.072423398,1,0.4050953775644302,3.360020003890622,-1.051424503,3.81,-0.068990116,4.7368,0.0001,0.0138,0.1267,0.2962,0.3111,0.176,0.0761,20.457955227844018,7.148,6.57,-30.315070265545497,5.5371,0.0001,0.0068,0.0602,0.1651,0.2366,0.219,0.3122,4.5984,0.0,0.0164,0.1469,0.3248,0.3036,0.1504,0.0579
2022/2/26,252,spill,248363,10087,1,5,26,34,22,10,2,100,0,0,0,4,0,1,1,2,7,1.921928094887362,15.55026737967914,2.869117827667911,9,0,0,0.053259053,0.035654596,0.085793872,0.030640669,0,0.3876084715127945,3.928322038497825,-0.706618726,4.13,0.4788833733448822,4.9425,0.0001,0.0081,0.0911,0.261,0.3239,0.2212,0.0946,22.484795828764337,6.856,4.658,-25.525220978343857,5.3049,0.0002,0.0057,0.0595,0.1894,0.2905,0.2782,0.1765,4.4944,0.0003,0.019,0.1458,0.3376,0.3386,0.1356,0.0231
2022/2/25,251,vivid,255907,11687,1,2,10,29,33,21,4,100,2,0,0,3,0,0,1,1,12,1.521928094887362,30.77514492753623,4.628856844647881,2,0,0,0.034317549,0.013927577,0.044568245,0.016713092,0,0.398644683,3.313023441214398,-0.060111165,4.78,0.4061062480768252,4.8619,0.0001,0.007,0.0723,0.2765,0.3913,0.2012,0.0516,23.043342837887387,5.38,4.03,-25.955728649532656,5.2784,0.0,0.005,0.046,0.1738,0.3395,0.3122,0.1235,4.5702,0.0001,0.012,0.1152,0.3426,0.3742,0.1322,0.0237
2022/2/24,250,bloke,250674,10405,1,6,21,32,25,12,2,99,1,0,1,3,0,0,1,2,11,2.321928094887362,14.24635818063215,2.909084675395885,4,0,0,0.055153203,0.017270195,0.1091922005571031,0.030640669,0,0.3388523936271667,3.670232043092597,-0.607181132,4.2299999999999995,0.8004001608338949,4.6173,0.0,0.0133,0.1305,0.3247,0.3248,0.1705,0.0362,20.425324566565735,7.406,5.26,-26.281666403335233,4.9342,0.0,0.0068,0.0813,0.273,0.3421,0.2034,0.0934,4.5039,0.0004,0.0174,0.1534,0.3316,0.3274,0.1435,0.0263
2022/2/23,249,trove,277576,11411,1,5,16,24,25,22,8,101,1,0,1,3,0,0,1,2,8,2.321928094887362,13.93343551770949,3.405308196158574,8,0,0,0.067520891,0.013927577,0.1114206128133705,0.027855153,0,0.3592857927083969,2.547106647247766,-0.087397277,4.79,0.6656542765261118,5.2081,0.0,0.011,0.0791,0.1996,0.2826,0.2565,0.1712,21.88703113106769,7.538,7.248,-25.705072443258207,5.4939,0.0,0.0077,0.0537,0.1661,0.2457,0.2631,0.2637,5.1507,0.0004,0.0103,0.0653,0.1999,0.3296,0.2753,0.1192
2022/2/22,248,thorn,306356,11814,1,14,38,30,12,4,0,99,0,0,0,4,0,0,1,2,8,2.321928094887362,12.96845297805643,3.101229586821916,5,0,0,0.06183844,0.038997214,0.088022284,0.044568245,0,0.2775173246860504,3.708474649482741,-1.378560901,3.5,1.2048677714695315,4.3067,0.0001,0.0173,0.1804,0.4001,0.2945,0.0953,0.0123,20.47890629144228,6.49,7.08,-26.224749212744275,4.6899,0.0002,0.01,0.1079,0.3362,0.3253,0.1681,0.0523,3.9424,0.0002,0.0299,0.2614,0.4751,0.2042,0.0276,0.0016
2022/2/21,247,other,278731,10887,1,9,26,30,21,10,2,99,0,1,0,3,0,0,1,2,8,2.321928094887362,62.69976744186046,2.394122805635369,4,1,0,0.072534819,0.038997214,0.0545961,0.005571031,29,0.6367801308631897,5.865934891430907,-0.810809195,4.04,-3.286767217,4.4766,0.0001,0.0163,0.154,0.3641,0.3075,0.118,0.04,24.243974803253693,5.27,8.27,-23.54570121997664,4.8962,0.0,0.0072,0.0928,0.282,0.331,0.1886,0.0984,4.0529,0.0003,0.03,0.2512,0.4303,0.2232,0.0532,0.0118
2022/2/20,246,tacit,273306,11094,1,4,21,32,26,14,3,101,0,0,0,3,0,0,1,1,7,1.921928094887362,16.54955314009662,3.686084602562989,0,0,0,0.065961003,0.039554318,0.086908078,0.025069638,0,0.2936571910977363,2.194924129136403,-0.466938853,4.369999999999999,1.098435133238047,4.9231,0.0002,0.0119,0.0912,0.252,0.3301,0.2352,0.0794,19.455896136560185,8.738,7.208,-26.99365089677805,5.5724,0.0,0.0032,0.0491,0.1498,0.2561,0.2536,0.2882,4.7827,0.0001,0.0107,0.1083,0.2944,0.3273,0.1922,0.067
2022/2/19,245,swill,282327,11241,1,1,8,19,31,30,10,100,0,0,0,4,0,1,1,2,8,1.921928094887362,20.98966131907308,2.103553390593274,8,0,0,0.049470752,0.016713092,0.083008357,0.016713092,0,0.3372533738613129,2.990804146480479,0.4008997082710266,5.28,0.810944727,5.1263,0.0002,0.0083,0.079,0.2098,0.3103,0.265,0.1274,22.867592991042972,6.728,4.744,-24.633927237786356,5.4862,0.0002,0.0038,0.0464,0.1582,0.2758,0.2818,0.2338,5.8508,0.0,0.0025,0.0331,0.0863,0.1944,0.3566,0.3271
2022/2/18,244,dodge,265238,10220,1,3,15,29,27,19,7,101,0,0,1,3,0,0,1,2,8,1.921928094887362,18.84557144775719,4.100398259524058,7,0,0,0.053036212,0.028412256,0.091364903,0.033426184,1,0.4069399088621139,3.890624648907575,-0.081147611,4.760000000000001,-0.081153682,5.266,0.0002,0.0085,0.0574,0.185,0.3113,0.2831,0.1545,20.29508256956512,7.672,6.146,-26.01806044717157,5.6968,0.0,0.004,0.0413,0.1221,0.2322,0.2873,0.3131,4.6887,0.0002,0.0125,0.1113,0.3043,0.3638,0.1619,0.046
2022/2/17,243,shake,342003,12767,1,6,16,23,24,21,9,100,1,0,1,3,0,0,1,2,12,2.321928094887362,12.76420252598129,5.274754878398197,14,0,0,0.059721448,0.019498607,0.1175487465181058,0.030640669,1,0.4019313991069794,4.597615293399442,-0.066442311,4.8,-0.048125596,5.3551,0.0001,0.0097,0.0769,0.1841,0.2589,0.2181,0.2522,19.442727372287887,8.844,6.812,-28.33135347279175,5.8087,0.0001,0.0056,0.047,0.1282,0.1944,0.2013,0.4234,4.8562,0.0002,0.027,0.1367,0.2469,0.2499,0.2203,0.119
2022/2/16,242,caulk,289721,10740,1,4,20,31,26,15,3,100,1,0,0,3,0,0,2,2,11,2.321928094887362,13.71504329004329,2.888724621,1,0,0,0.04913649,0.019498607,0.083008357,0.044568245,0,0.362977797,2.437962177822698,-0.443944216,4.4,0.6413077469414856,4.7653,0.0001,0.0125,0.12,0.2852,0.3198,0.1964,0.066,20.572757515429103,7.806,3.702,-24.6033667967256,5.3262,0.0,0.008,0.0755,0.1997,0.2478,0.2371,0.2319,5.0908,0.0,0.0067,0.0846,0.2295,0.3057,0.2374,0.1361
2022/2/15,241,aroma,287836,10343,1,6,25,33,22,11,2,100,0,1,1,2,0,0,1,1,7,1.921928094887362,18.7052707,4.268366828803197,4,0,0,0.071309192,0.030640669,0.077437326,0.025069638,8,0.5443285495042801,3.136932182158717,-0.705981851,4.140000000000001,-1.925766802,4.605,0.0001,0.0097,0.1176,0.3546,0.3371,0.1375,0.0434,20.045775177217507,7.236,6.45,-28.32996275758275,5.2582,0.0001,0.0038,0.0567,0.2095,0.3155,0.2359,0.1785,4.5049,0.0,0.0151,0.1378,0.3616,0.3308,0.122,0.0327
2022/2/14,240,cynic,261521,10343,1,6,25,33,22,11,2,100,0,0,0,4,1,0,1,3,12,1.921928094887362,58.67923583662714,3.454785801836171,2,0,0,0.043788301,0.033983287,0.047910864,0.005571031,0,0.3434932082891464,3.047708997816951,-0.705981851,4.140000000000001,0.7697968004702539,4.4513,0.0,0.0122,0.1221,0.3814,0.3798,0.0955,0.009,23.26918704617914,5.51,4.25,-22.744153867147155,4.8308,0.0,0.0062,0.08,0.291,0.3771,0.191,0.0547,4.321,0.0,0.018,0.1426,0.4234,0.3377,0.073,0.0053
2022/2/13,239,robin,277471,3249,1,6,29,34,21,8,1,100,0,0,0,3,0,0,1,1,7,2.321928094887362,23.51515919,3.976528589,2,0,0,0.054373259,0.017270195,0.06183844,0.022284123,0,0.3655560553073883,4.396662545798115,-0.856032431,3.98,0.6243056944627767,4.611,0.0003,0.0121,0.1277,0.3435,0.3143,0.1568,0.0453,19.600894330137468,7.388,5.702,-28.838003366614767,5.1421,0.0001,0.0066,0.0722,0.2393,0.2959,0.2258,0.1601,4.1887,0.0001,0.0255,0.2201,0.3987,0.264,0.0787,0.0129
2022/2/12,238,ultra,269885,9310,1,7,23,34,24,10,1,100,0,1,1,3,0,0,1,3,5,2.321928094887362,26.66124057934403,2.630362815821457,0,0,0,0.066740947,0.035654596,0.056267409,0.022284123,0,0.311821437,3.055262135707397,-0.746085167,4.09,0.9786529398175025,4.3575,0.0001,0.017,0.1702,0.4101,0.2732,0.0994,0.03,22.525639637219182,5.834,6.002,-22.54581667714455,4.8095,0.0,0.0101,0.1131,0.3077,0.3078,0.1489,0.1124,4.1616,0.0001,0.0264,0.2258,0.4211,0.2386,0.0621,0.0259
2022/2/11,237,ulcer,278826,10631,1,4,18,30,28,16,3,100,0,1,0,3,0,0,1,2,7,2.321928094887362,22.38349760059063,2.829707626949502,1,1,0,0.062952646,0.035654596,0.07632312,0.022284123,0,0.3815830588340759,3.412408073,-0.38092196,4.460000000000001,0.5186173185629863,4.6114,0.0001,0.0177,0.1586,0.3224,0.2712,0.1555,0.0745,22.982862222773505,6.404,5.652,-22.046468593281364,4.9388,0.0,0.0099,0.1056,0.2712,0.2961,0.1835,0.1337,4.5485,0.0001,0.0215,0.1735,0.3344,0.249,0.1482,0.0733
2022/2/10,236,pause,304830,13480,1,8,26,32,21,10,2,100,0,0,1,2,0,0,2,1,7,2.321928094887362,11.42905618552581,5.412845186100379,6,0,0,0.062284123,0.035654596,0.1080779944289694,0.061281337,0,0.3427052408456802,3.732743224209678,-0.788451254,4.0600000000000005,0.7749929682519094,4.7717,0.0,0.0128,0.1097,0.2819,0.3411,0.1976,0.0569,18.78530006726264,9.58,6.378,-28.85227577501206,5.5153,0.0,0.0068,0.0586,0.1649,0.2347,0.2522,0.2828,4.4547,0.0002,0.0258,0.1647,0.3357,0.3062,0.1368,0.0306
